new_tests_per_thousand,new_tests_smoothed,total_boosters,cardiovasc_death_rate,total_deaths_per_million,aged_65_older,aged_70_older,extreme_poverty,people_fully_vaccinated,female_smokers,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,hospital_beds_per_thousand,total_boosters_per_hundred,new_cases_smoothed_per_million,male_smokers,new_cases_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,total_vaccinations,new_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,new_vaccinations_smoothed_per_million,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.187,8508.0,0.0,85.99799999999998,2.807,13.914,8.622,0.2,0.0,6.2,0.166,0.0,7.237999999999999,12.27,0.0,1.891,40.9,2.846,0.0,0.0,97.0,0.85,0.0,0.0,6.8,0.0,371361.0,0.0,87.7,184.738,0.0,35938.374,9478.0,0.0114,8.0,75.93,0.0,144.0,9619.0,0.0,146.0
0.0,8467.0,0.0,85.99799999999998,2.963,13.914,8.622,0.2,0.0,6.2,0.165,0.0,0.0,12.27,0.0,1.732,40.9,2.047,0.0,0.0,88.85700000000001,0.91,0.0,0.0,6.8,0.0,0.0,0.0,95.3,186.784,0.0,35938.374,9583.0,0.0105,5.0,75.93,0.0,152.0,0.0,0.0,105.0
0.0,8179.0,0.0,85.99799999999998,3.08,13.914,8.622,0.2,0.0,6.2,0.159,0.0,7.439,12.27,0.0,1.949,40.9,1.52,0.0,0.0,100.0,0.97,0.0,0.0,6.8,0.0,381663.0,0.0,81.8,188.305,0.0,35938.374,9661.0,0.0122,8.0,75.93,0.0,158.0,0.0,0.0,78.0
0.234,8647.0,0.0,85.99799999999998,3.158,13.914,8.622,0.2,0.0,6.2,0.16899999999999998,0.0,7.672999999999999,12.27,0.0,2.086,40.9,2.436,0.0,0.0,107.0,1.01,0.0,0.0,6.8,0.0,393672.0,0.0,80.8,190.741,0.0,35938.374,9786.0,0.0124,6.0,75.93,0.0,162.0,12009.0,0.0,125.0
0.22,8763.0,0.0,85.99799999999998,3.216,13.914,8.622,0.2,0.0,6.2,0.171,0.0,7.893,12.27,0.0,2.088,40.9,1.969,0.0,0.0,107.143,0.91,0.0,0.0,6.8,0.0,404962.0,0.0,81.8,192.71,0.0,35938.374,9887.0,0.0122,4.0,75.93,0.0,165.0,11290.0,0.0,101.0
0.173,9041.0,0.0,85.99799999999998,3.294,13.914,8.622,0.2,0.0,6.2,0.17600000000000002,0.0,8.067,12.27,0.0,2.047,40.9,1.735,0.0,0.0,105.0,0.79,0.0,0.0,6.8,0.0,413858.0,0.0,86.1,194.444,0.0,35938.374,9976.0,0.0116,3.0,75.93,0.0,169.0,8896.0,0.0,89.0
0.205,8946.0,0.0,85.99799999999998,3.391,13.914,8.622,0.2,0.0,6.2,0.174,0.0,8.271,12.27,0.0,2.033,40.9,1.676,0.0,0.0,104.286,0.73,0.0,0.0,6.8,0.0,424365.0,0.0,85.8,196.121,0.0,35938.374,10062.0,0.0117,4.0,75.93,0.0,174.0,10507.0,0.0,86.0
0.0,8808.0,0.0,85.99799999999998,3.45,13.914,8.622,0.2,0.0,6.2,0.172,0.0,0.0,12.27,0.0,1.888,40.9,1.832,0.0,0.0,96.857,0.7,0.0,0.0,6.8,0.0,0.0,0.0,90.9,197.953,0.0,35938.374,10156.0,0.011,5.0,78.7,0.0,177.0,0.0,0.0,94.0
0.0,9307.0,0.0,85.99799999999998,3.567,13.914,8.622,0.2,0.0,6.2,0.181,0.0,8.609,12.27,0.0,1.821,40.9,1.579,0.0,0.0,93.429,0.72,0.0,0.0,6.8,0.0,441662.0,0.0,99.6,199.531,0.0,35938.374,10237.0,0.01,3.0,78.7,0.0,183.0,0.0,0.0,81.0
0.114,9407.0,0.0,85.99799999999998,3.625,13.914,8.622,0.2,0.0,6.2,0.183,0.0,8.722000000000001,12.27,0.0,1.735,40.9,0.916,0.0,0.0,89.0,0.69,0.0,0.0,6.8,0.0,447509.0,0.0,105.7,200.448,0.0,35938.374,10284.0,0.0095,6.0,82.41,0.0,186.0,5847.0,0.0,47.0
0.17800000000000002,8997.0,0.0,85.99799999999998,3.742,13.914,8.622,0.2,0.0,6.2,0.175,0.0,8.901,12.27,0.0,1.518,40.9,0.916,0.0,0.0,77.857,0.63,0.0,0.0,6.8,0.0,456654.0,0.0,115.6,201.364,0.0,35938.374,10331.0,0.0087,3.0,82.41,0.0,192.0,9145.0,0.0,47.0
0.224,9026.0,0.0,85.99799999999998,3.898,13.914,8.622,0.2,0.0,6.2,0.17600000000000002,0.0,9.125,12.27,0.0,1.384,40.9,1.033,0.0,0.0,71.0,0.56,0.0,0.0,6.8,0.0,468145.0,0.0,127.1,202.397,0.0,35938.374,10384.0,0.0079,6.0,82.41,0.0,200.0,11491.0,0.0,53.0
0.21600000000000005,9335.0,0.0,85.99799999999998,3.976,13.914,8.622,0.2,0.0,6.2,0.182,0.0,9.34,12.27,0.0,1.245,40.9,0.76,0.0,0.0,63.857,0.45,0.0,0.0,6.8,0.0,479202.0,0.0,146.2,203.157,0.0,35938.374,10423.0,0.0068,8.0,82.41,0.0,204.0,11057.0,0.0,39.0
0.16699999999999998,9055.0,0.0,85.99799999999998,4.0539999999999985,13.914,8.622,0.2,0.0,6.2,0.17600000000000002,0.0,9.507,12.27,0.0,1.08,40.9,0.526,0.0,0.0,55.429,0.38,0.0,0.0,6.8,0.0,487753.0,0.0,163.4,203.683,0.0,35938.374,10450.0,0.0061,4.0,82.41,0.0,208.0,8551.0,0.0,27.0
0.16899999999999998,9056.0,0.0,85.99799999999998,4.113,13.914,8.622,0.2,0.0,6.2,0.177,0.0,9.676,12.27,0.0,0.902,40.9,0.585,0.0,0.0,46.286,0.38,0.0,0.0,6.8,0.0,496409.0,0.0,195.7,204.268,0.0,35938.374,10480.0,0.0051,4.0,82.41,0.0,211.0,8656.0,0.0,30.0
0.086,8453.0,0.0,85.99799999999998,4.171,13.914,8.622,0.2,0.0,6.2,0.165,0.0,9.762,12.27,0.0,0.7659999999999999,40.9,0.624,0.0,0.0,39.286,0.48,0.0,0.0,6.8,0.0,500833.0,0.0,215.2,204.892,0.0,35938.374,10512.0,0.0046,3.0,82.41,0.0,214.0,4424.0,0.0,32.0
0.08800000000000001,8263.0,0.0,85.99799999999998,4.23,13.914,8.622,0.2,0.0,6.2,0.161,0.0,9.85,12.27,0.0,0.7040000000000001,40.9,0.487,0.0,0.0,36.143,0.55,0.0,0.0,6.8,0.0,505352.0,0.0,228.6,205.379,0.0,35938.374,10537.0,0.0044,3.0,82.41,0.0,217.0,4519.0,0.0,25.0
0.145,8019.0,0.0,85.99799999999998,4.327,13.914,8.622,0.2,0.0,6.2,0.156,0.0,9.995,12.27,0.0,0.649,40.9,0.526,0.0,0.0,33.286,0.55,0.0,0.0,6.8,0.0,512787.0,0.0,240.9,205.905,0.0,35938.374,10564.0,0.0042,3.0,82.41,0.0,222.0,7435.0,0.0,27.0
0.131,7340.0,0.0,85.99799999999998,4.386,13.914,8.622,0.2,0.0,6.2,0.14300000000000002,0.0,10.126,12.27,0.0,0.5760000000000001,40.9,0.526,0.0,0.0,29.571,0.51,0.0,0.0,6.8,0.0,519526.0,0.0,248.2,206.431,0.0,35938.374,10591.0,0.004,5.0,82.41,0.0,225.0,6739.0,0.0,27.0
0.097,6472.0,0.0,85.99799999999998,4.463,13.914,8.622,0.2,0.0,6.2,0.126,0.0,10.223,12.27,0.0,0.529,40.9,0.429,0.0,0.0,27.143,0.44,0.0,0.0,6.8,0.0,524507.0,0.0,238.4,206.86,0.0,35938.374,10613.0,0.0042,3.0,82.41,0.0,229.0,4981.0,0.0,22.0
0.151,6361.0,0.0,85.99799999999998,4.4830000000000005,13.914,8.622,0.2,0.0,6.2,0.124,0.0,10.375,12.27,0.0,0.515,40.9,0.429,0.0,0.0,26.429,0.4,0.0,0.0,6.8,0.0,532277.0,0.0,240.7,207.289,0.0,35938.374,10635.0,0.0042,4.0,82.41,0.0,230.0,7770.0,0.0,22.0
0.0,6166.0,0.0,85.99799999999998,4.522,13.914,8.622,0.2,0.0,6.2,0.12,0.0,0.0,12.27,0.0,0.482,40.9,0.35100000000000003,0.0,0.0,24.714,0.35,0.0,0.0,6.8,0.0,0.0,0.0,249.5,207.64,0.0,35938.374,10653.0,0.004,1.0,73.15,0.0,232.0,0.0,0.0,18.0
0.0,6576.0,0.0,85.99799999999998,4.561,13.914,8.622,0.2,0.0,6.2,0.128,0.0,10.659,12.27,0.0,0.415,40.9,0.156,0.0,0.0,21.286,0.37,0.0,0.0,6.8,0.0,546866.0,0.0,308.9,207.796,0.0,35938.374,10661.0,0.0032,2.0,73.15,0.0,234.0,0.0,0.0,8.0
0.08199999999999999,6529.0,0.0,85.99799999999998,4.6,13.914,8.622,0.2,0.0,6.2,0.127,0.0,10.741,12.27,0.0,0.381,40.9,0.253,0.0,0.0,19.571,0.44,0.0,0.0,6.8,0.0,551054.0,0.0,333.6,208.049,0.0,35938.374,10674.0,0.003,2.0,43.52,0.0,236.0,4188.0,0.0,13.0
0.141,6501.0,0.0,85.99799999999998,4.619,13.914,8.622,0.2,0.0,6.2,0.127,0.0,10.882,12.27,0.0,0.331,40.9,0.175,0.0,0.0,17.0,0.44,0.0,0.0,6.8,0.0,558293.0,0.0,382.4,208.225,0.0,35938.374,10683.0,0.0026,2.0,43.52,0.0,237.0,7239.0,0.0,9.0
0.147,6616.0,0.0,85.99799999999998,4.6389999999999985,13.914,8.622,0.2,0.0,6.2,0.129,0.0,11.029000000000002,12.27,0.0,0.287,40.9,0.214,0.0,0.0,14.714,0.44,0.0,0.0,6.8,0.0,565838.0,0.0,449.6,208.439,0.0,35938.374,10694.0,0.0022,1.0,43.52,0.0,238.0,7545.0,0.0,11.0
0.156,7046.0,0.0,85.99799999999998,4.678,13.914,8.622,0.2,0.0,6.2,0.13699999999999998,0.0,11.185,12.27,0.0,0.265,40.9,0.273,0.0,0.0,13.571,0.43,0.0,0.0,6.8,0.0,573832.0,0.0,519.2,208.712,0.0,35938.374,10708.0,0.0019,1.0,43.52,0.0,240.0,7994.0,0.0,14.0
0.119,6806.0,0.0,85.99799999999998,4.678,13.914,8.622,0.2,0.0,6.2,0.133,0.0,11.303,12.27,0.0,0.231,40.9,0.195,0.0,0.0,11.857,0.42,0.0,0.0,6.8,0.0,579920.0,0.0,574.0,208.907,0.0,35938.374,10718.0,0.0017,2.0,43.52,0.0,240.0,6088.0,0.0,10.0
0.0,6376.0,0.0,85.99799999999998,4.717,13.914,8.622,0.2,0.0,6.2,0.124,0.0,0.0,12.27,0.0,0.209,40.9,0.195,0.0,0.0,10.714,0.43,0.0,0.0,6.8,0.0,0.0,0.0,595.1,209.102,0.0,35938.374,10728.0,0.0017,0.0,43.52,0.0,242.0,0.0,0.0,10.0
0.0,5945.0,0.0,85.99799999999998,4.7360000000000015,13.914,8.622,0.2,0.0,6.2,0.116,0.0,0.0,12.27,0.0,0.214,40.9,0.195,0.0,0.0,11.0,0.54,0.0,0.0,6.8,0.0,0.0,0.0,540.5,209.297,0.0,35938.374,10738.0,0.0019,2.0,43.52,0.0,243.0,0.0,0.0,10.0
0.0,5959.0,0.0,85.99799999999998,4.756,13.914,8.622,0.2,0.0,6.2,0.116,0.0,11.554,12.27,0.0,0.217,40.9,0.273,0.0,0.0,11.143,0.64,0.0,0.0,6.8,0.0,592765.0,0.0,534.8,209.569,0.0,35938.374,10752.0,0.0019,1.0,43.52,0.0,244.0,0.0,0.0,14.0
0.128,5860.0,0.0,85.99799999999998,4.795,13.914,8.622,0.2,0.0,6.2,0.114,0.0,11.681,12.27,0.0,0.217,40.9,0.175,0.0,0.0,11.143,0.57,0.0,0.0,6.8,0.0,599311.0,0.0,525.9,209.745,0.0,35938.374,10761.0,0.0019,1.0,43.52,0.0,246.0,6546.0,0.0,9.0
0.128,5722.0,0.0,85.99799999999998,4.814,13.914,8.622,0.2,0.0,6.2,0.112,0.0,11.81,12.27,0.0,0.198,40.9,0.078,0.0,0.0,10.143,0.49,0.0,0.0,6.8,0.0,605890.0,0.0,564.1,209.823,0.0,35938.374,10765.0,0.0018,2.0,43.52,0.0,247.0,6579.0,0.0,4.0
0.0,5186.0,0.0,85.99799999999998,4.834,13.914,8.622,0.2,0.0,6.2,0.101,0.0,0.0,12.27,0.0,0.184,40.9,0.175,0.0,0.0,9.429,0.5,0.0,0.0,6.8,0.0,0.0,0.0,550.0,209.998,0.0,35938.374,10774.0,0.0018,1.0,43.52,0.0,248.0,0.0,0.0,9.0
0.0,4923.0,0.0,85.99799999999998,4.873,13.914,8.622,0.2,0.0,6.2,0.096,0.0,11.975,12.27,0.0,0.173,40.9,0.117,0.0,0.0,8.857000000000003,0.53,0.0,0.0,6.8,0.0,614384.0,0.0,555.8,210.115,0.0,35938.374,10780.0,0.0018,1.0,43.52,0.0,250.0,0.0,0.0,6.0
0.091,4981.0,0.0,85.99799999999998,4.873,13.914,8.622,0.2,0.0,6.2,0.097,0.0,12.066,12.27,0.0,0.181,40.9,0.253,0.0,0.0,9.286,0.61,0.0,0.0,6.8,0.0,619066.0,0.0,536.4,210.36900000000003,0.0,35938.374,10793.0,0.0019,2.0,43.52,0.0,250.0,4682.0,0.0,13.0
0.065,4843.0,0.0,85.99799999999998,4.912,13.914,8.622,0.2,0.0,6.2,0.094,0.0,12.130999999999998,12.27,0.0,0.175,40.9,0.156,0.0,0.0,9.0,0.62,0.0,0.0,6.8,0.0,622385.0,0.0,538.1,210.525,0.0,35938.374,10801.0,0.0019,0.0,43.52,0.0,252.0,3319.0,0.0,8.0
0.065,4711.0,0.0,85.99799999999998,4.9510000000000005,13.914,8.622,0.2,0.0,6.2,0.092,0.0,12.197,12.27,0.0,0.145,40.9,0.058,0.0,0.0,7.4289999999999985,0.58,0.0,0.0,6.8,0.0,625745.0,0.0,634.1,210.583,0.0,35938.374,10804.0,0.0016,2.0,43.52,0.0,254.0,3360.0,0.0,3.0
0.11,4581.0,0.0,85.99799999999998,4.97,13.914,8.622,0.2,0.0,6.2,0.08900000000000001,0.0,12.306,12.27,0.0,0.125,40.9,0.039,0.0,0.0,6.4289999999999985,0.61,0.0,0.0,6.8,0.0,631379.0,0.0,712.6,210.622,0.0,35938.374,10806.0,0.0014,2.0,43.52,0.0,255.0,5634.0,0.0,2.0
0.07200000000000001,4171.0,0.0,85.99799999999998,4.99,13.914,8.622,0.2,0.0,6.2,0.081,0.0,12.379,12.27,0.0,0.125,40.9,0.078,0.0,0.0,6.4289999999999985,0.85,0.0,0.0,6.8,0.0,635086.0,0.0,648.8,210.7,0.0,35938.374,10810.0,0.0015,1.0,43.52,0.0,256.0,3707.0,0.0,4.0
0.114,4403.0,0.0,85.99799999999998,4.99,13.914,8.622,0.2,0.0,6.2,0.086,0.0,12.493,12.27,0.0,0.134,40.9,0.234,0.0,0.0,6.857,1.31,0.0,0.0,6.8,0.0,640959.0,0.0,642.1,210.93400000000003,0.0,35938.374,10822.0,0.0016,1.0,43.52,0.0,256.0,5873.0,0.0,12.0
0.098,4516.0,0.0,85.99799999999998,4.99,13.914,8.622,0.2,0.0,6.2,0.08800000000000001,0.0,12.591,12.27,0.0,0.16699999999999998,40.9,0.35100000000000003,0.0,0.0,8.571,1.8,0.0,0.0,6.8,0.0,645996.0,0.0,526.9,211.285,0.0,35938.374,10840.0,0.0019,0.0,43.52,0.0,256.0,5037.0,0.0,18.0
0.095,4544.0,0.0,85.99799999999998,4.99,13.914,8.622,0.2,0.0,6.2,0.08900000000000001,0.0,12.686,12.27,0.0,0.226,40.9,0.6629999999999999,0.0,0.0,11.571,2.21,0.0,0.0,6.8,0.0,650877.0,0.0,392.7,211.947,0.0,35938.374,10874.0,0.0025,0.0,43.52,0.0,256.0,4881.0,0.0,34.0
0.0,4548.0,0.0,85.99799999999998,4.99,13.914,8.622,0.2,0.0,6.2,0.08900000000000001,0.0,0.0,12.27,0.0,0.301,40.9,0.682,0.0,0.0,15.429,2.17,0.0,0.0,6.8,0.0,0.0,0.0,294.8,212.63,0.0,35938.374,10909.0,0.0034,0.0,43.52,0.0,256.0,0.0,0.0,35.0
0.0,4546.0,0.0,85.99799999999998,5.029,13.914,8.622,0.2,0.0,6.2,0.08900000000000001,0.0,12.817,12.27,0.0,0.368,40.9,0.526,0.0,0.0,18.857,1.88,0.0,0.0,6.8,0.0,657570.0,0.0,241.1,213.156,0.0,35938.374,10936.0,0.0041,0.0,43.52,0.0,258.0,0.0,0.0,27.0
0.136,4740.0,0.0,85.99799999999998,5.048,13.914,8.622,0.2,0.0,6.2,0.092,0.0,12.953,12.27,0.0,0.434,40.9,0.507,0.0,0.0,22.286,1.6,0.0,0.0,6.8,0.0,664560.0,0.0,212.7,213.663,0.0,35938.374,10962.0,0.0047,2.0,43.52,0.0,259.0,6990.0,0.0,26.0
0.23,5894.0,0.0,85.99799999999998,5.0680000000000005,13.914,8.622,0.2,0.0,6.2,0.115,0.0,13.183,12.27,0.0,0.504,40.9,0.565,0.0,0.0,25.857,1.42,0.0,0.0,6.8,0.0,676341.0,0.0,227.9,214.228,0.0,35938.374,10991.0,0.0044,1.0,43.52,0.0,260.0,11781.0,0.0,29.0
0.281,7115.0,0.0,85.99799999999998,5.0680000000000005,13.914,8.622,0.2,0.0,6.2,0.139,0.0,13.464,12.27,0.0,0.546,40.9,0.526,0.0,0.0,28.0,1.19,0.0,0.0,6.8,0.0,690762.0,0.0,254.1,214.754,0.0,35938.374,11018.0,0.0039,1.0,43.52,0.0,260.0,14421.0,0.0,27.0
0.314,8697.0,0.0,85.99799999999998,5.107,13.914,8.622,0.2,0.0,6.2,0.17,0.0,13.778,12.27,0.0,0.5489999999999999,40.9,0.37,0.0,0.0,28.143,0.97,0.0,0.0,6.8,0.0,706872.0,0.0,309.0,215.124,0.0,35938.374,11037.0,0.0032,0.0,43.52,0.0,262.0,16110.0,0.0,19.0
0.0,9651.0,0.0,85.99799999999998,5.107,13.914,8.622,0.2,0.0,6.2,0.188,0.0,0.0,12.27,0.0,0.49,40.9,0.253,0.0,0.0,25.143,0.82,0.0,0.0,6.8,0.0,0.0,0.0,383.8,215.378,0.0,35938.374,11050.0,0.0026,2.0,43.52,0.0,262.0,0.0,0.0,13.0
0.0,10824.0,0.0,85.99799999999998,5.126,13.914,8.622,0.2,0.0,6.2,0.211,0.0,14.228,12.27,0.0,0.434,40.9,0.292,0.0,0.0,22.286,0.89,0.0,0.0,6.8,0.0,729993.0,0.0,485.7,215.67,0.0,35938.374,11065.0,0.0021,0.0,43.52,0.0,263.0,0.0,0.0,15.0
0.139,11364.0,0.0,85.99799999999998,5.126,13.914,8.622,0.2,0.0,6.2,0.221,0.0,14.367,12.27,0.0,0.395,40.9,0.253,0.0,0.0,20.286,1.0,0.0,0.0,6.8,0.0,737118.0,0.0,560.2,215.924,0.0,35938.374,11078.0,0.0018,1.0,43.52,0.0,263.0,7125.0,0.0,13.0
0.225,12013.0,0.0,85.99799999999998,5.126,13.914,8.622,0.2,0.0,6.2,0.234,0.0,14.592,12.27,0.0,0.412,40.9,0.624,0.0,0.0,21.143,1.12,0.0,0.0,6.8,0.0,748649.0,0.0,568.2,216.547,0.0,35938.374,11110.0,0.0018,0.0,43.52,0.0,263.0,11531.0,0.0,32.0
0.223,11963.0,0.0,85.99799999999998,5.146,13.914,8.622,0.2,0.0,6.2,0.233,0.0,14.815,12.27,0.0,0.365,40.9,0.234,0.0,0.0,18.714,0.95,0.0,0.0,6.8,0.0,760082.0,0.0,639.3,216.781,0.0,35938.374,11122.0,0.0016,0.0,39.81,0.0,264.0,11433.0,0.0,12.0
0.205,11405.0,0.0,85.99799999999998,5.146,13.914,8.622,0.2,0.0,6.2,0.222,0.0,15.02,12.27,0.0,0.345,40.9,0.39,0.0,0.0,17.714000000000006,1.01,0.0,0.0,6.8,0.0,770595.0,0.0,643.8,217.171,0.0,35938.374,11142.0,0.0016,1.0,39.81,0.0,264.0,10513.0,0.0,20.0
0.225,10751.0,0.0,85.99799999999998,5.185,13.914,8.622,0.2,0.0,6.2,0.21,0.0,15.245,12.27,0.0,0.35600000000000004,40.9,0.448,0.0,0.0,18.286,1.09,0.0,0.0,6.8,0.0,782132.0,0.0,587.9,217.61900000000003,0.0,35938.374,11165.0,0.0017,0.0,39.81,0.0,266.0,11537.0,0.0,23.0
0.209,10631.0,0.0,85.99799999999998,5.185,13.914,8.622,0.2,0.0,6.2,0.207,0.0,15.454,12.27,0.0,0.39,40.9,0.487,0.0,0.0,20.0,1.15,0.0,0.0,6.8,0.0,792851.0,0.0,531.6,218.107,0.0,35938.374,11190.0,0.0019,2.0,39.81,0.0,266.0,10719.0,0.0,25.0
0.0,10015.0,0.0,85.99799999999998,5.204,13.914,8.622,0.2,0.0,6.2,0.195,0.0,0.0,12.27,0.0,0.393,40.9,0.312,0.0,0.0,20.143,1.22,0.0,0.0,6.8,0.0,0.0,0.0,497.2,218.418,0.0,35938.374,11206.0,0.002,0.0,39.81,0.0,267.0,0.0,0.0,16.0
0.0,10033.0,0.0,85.99799999999998,5.2429999999999986,13.914,8.622,0.2,0.0,6.2,0.196,0.0,15.736,12.27,0.0,0.409,40.9,0.37,0.0,0.0,21.0,1.47,0.0,0.0,6.8,0.0,807348.0,0.0,477.8,218.789,0.0,35938.374,11225.0,0.0021,1.0,39.81,0.0,269.0,0.0,0.0,19.0
0.197,9826.0,0.0,85.99799999999998,5.2429999999999986,13.914,8.622,0.2,0.0,6.2,0.192,0.0,15.933,12.27,0.0,0.4320000000000001,40.9,0.78,0.0,0.0,22.143,1.84,0.0,0.0,6.8,0.0,817431.0,0.0,443.8,219.568,0.0,35938.374,11265.0,0.0023,2.0,39.81,0.0,269.0,10083.0,0.0,40.0
0.28,10248.0,0.0,85.99799999999998,5.2429999999999986,13.914,8.622,0.2,0.0,6.2,0.2,0.0,16.213,12.27,0.0,0.618,40.9,1.54,0.0,0.0,31.714,2.15,0.0,0.0,6.8,0.0,831815.0,0.0,323.1,221.108,0.0,35938.374,11344.0,0.0031,0.0,39.81,0.0,269.0,14384.0,0.0,79.0
0.282,10814.0,0.0,85.99799999999998,5.2429999999999986,13.914,8.622,0.2,0.0,6.2,0.211,0.0,16.495,12.27,0.0,0.7240000000000001,40.9,1.13,0.0,0.0,37.143,1.79,0.0,0.0,6.8,0.0,846296.0,0.0,291.1,222.239,0.0,35938.374,11402.0,0.0034,0.0,39.81,0.0,269.0,14481.0,0.0,58.0
0.278,11204.0,0.0,85.99799999999998,5.2429999999999986,13.914,8.622,0.2,0.0,6.2,0.218,0.0,16.773,12.27,0.0,0.769,40.9,0.76,0.0,0.0,39.429,1.38,0.0,0.0,6.8,0.0,860563.0,0.0,284.2,222.999,0.0,35938.374,11441.0,0.0035,0.0,55.09,0.0,269.0,14267.0,0.0,39.0
0.313,11965.0,0.0,85.99799999999998,5.263,13.914,8.622,0.2,0.0,6.2,0.233,0.0,17.086,12.27,0.0,0.774,40.9,0.526,0.0,0.0,39.714,1.15,0.0,0.0,6.8,0.0,876603.0,0.0,301.3,223.525,0.0,35938.374,11468.0,0.0033,0.0,55.09,0.0,270.0,16040.0,0.0,27.0
0.213,12490.0,0.0,85.99799999999998,5.282,13.914,8.622,0.2,0.0,6.2,0.243,0.0,17.299,12.27,0.0,0.8270000000000001,40.9,0.682,0.0,0.0,42.429,1.19,0.0,0.0,6.8,0.0,887528.0,0.0,294.4,224.207,0.0,35938.374,11503.0,0.0034,1.0,55.09,0.0,271.0,10925.0,0.0,35.0
0.191,12855.0,0.0,85.99799999999998,5.3020000000000005,13.914,8.622,0.2,0.0,6.2,0.251,0.0,17.49,12.27,0.0,0.88,40.9,0.741,0.0,0.0,45.143,1.23,0.0,0.0,6.8,0.0,897333.0,0.0,284.8,224.948,0.0,35938.374,11541.0,0.0035,1.0,55.09,0.0,272.0,9805.0,0.0,38.0
0.265,13357.0,0.0,85.99799999999998,5.3210000000000015,13.914,8.622,0.2,0.0,6.2,0.26,0.0,17.755,12.27,0.0,0.905,40.9,0.955,0.0,0.0,46.429,1.21,0.0,0.0,6.8,0.0,910929.0,0.0,287.7,225.903,0.0,35938.374,11590.0,0.0035,1.0,55.09,0.0,273.0,13596.0,0.0,49.0
0.35200000000000004,13882.0,0.0,85.99799999999998,5.3210000000000015,13.914,8.622,0.2,0.0,6.2,0.271,0.0,18.107,12.27,0.0,0.794,40.9,0.76,0.0,0.0,40.714,1.11,0.0,0.0,6.8,0.0,928987.0,0.0,341.0,226.663,0.0,35938.374,11629.0,0.0029,1.0,55.09,0.0,273.0,18058.0,0.0,39.0
0.325,14195.0,0.0,85.99799999999998,5.3210000000000015,13.914,8.622,0.2,0.0,6.2,0.277,0.0,18.432,12.27,0.0,0.741,40.9,0.76,0.0,0.0,38.0,1.12,0.0,0.0,6.8,0.0,945659.0,0.0,373.6,227.423,0.0,35938.374,11668.0,0.0027,0.0,55.09,0.0,273.0,16672.0,0.0,39.0
0.322,14519.0,0.0,85.99799999999998,5.3210000000000015,13.914,8.622,0.2,0.0,6.2,0.28300000000000003,0.0,18.754,12.27,0.0,0.774,40.9,0.994,0.0,0.0,39.714,1.19,0.0,0.0,6.8,0.0,962194.0,0.0,365.6,228.417,0.0,35938.374,11719.0,0.0027,0.0,55.09,0.0,273.0,16535.0,0.0,51.0
0.295,14393.0,0.0,85.99799999999998,5.3210000000000015,13.914,8.622,0.2,0.0,6.2,0.281,0.0,19.05,12.27,0.0,0.858,40.9,1.111,0.0,0.0,44.0,1.23,0.0,0.0,6.8,0.0,977351.0,0.0,327.1,229.528,0.0,35938.374,11776.0,0.0031,0.0,55.09,0.0,273.0,15157.0,0.0,57.0
0.174,14109.0,0.0,85.99799999999998,5.3210000000000015,13.914,8.622,0.2,0.0,6.2,0.275,0.0,19.224,12.27,0.0,0.866,40.9,0.741,0.0,0.0,44.429,1.16,0.0,0.0,6.8,0.0,986288.0,0.0,317.6,230.269,0.0,35938.374,11814.0,0.0031,0.0,55.09,0.0,273.0,8937.0,0.0,38.0
0.147,13787.0,0.0,85.99799999999998,5.341,13.914,8.622,0.2,0.0,6.2,0.269,0.0,19.371,12.27,0.0,0.866,40.9,0.741,0.0,0.0,44.429,1.13,0.0,0.0,6.8,0.0,993840.0,0.0,310.3,231.01,0.0,35938.374,11852.0,0.0032,0.0,53.24,0.0,274.0,7552.0,0.0,38.0
0.28600000000000003,13944.0,0.0,85.99799999999998,5.38,13.914,8.622,0.2,0.0,6.2,0.272,0.0,19.658,12.27,0.0,0.8690000000000001,40.9,0.975,0.0,0.0,44.57100000000001,1.11,0.0,0.0,6.8,0.0,1008538.0,0.0,312.8,231.984,0.0,35938.374,11902.0,0.0032,1.0,53.24,0.0,276.0,14698.0,0.0,50.0
0.335,13823.0,0.0,85.99799999999998,5.38,13.914,8.622,0.2,0.0,6.2,0.269,0.0,19.993,12.27,0.0,0.885,40.9,0.877,0.0,0.0,45.429,1.07,0.0,0.0,6.8,0.0,1025749.0,0.0,304.3,232.861,0.0,35938.374,11947.0,0.0033,2.0,53.24,0.0,276.0,17211.0,0.0,45.0
0.305,13676.0,0.0,85.99799999999998,5.399,13.914,8.622,0.2,0.0,6.2,0.267,0.0,20.298,12.27,0.0,0.933,40.9,1.092,0.0,0.0,47.857,1.08,0.0,0.0,6.8,0.0,1041394.0,0.0,285.8,233.953,0.0,35938.374,12003.0,0.0035,0.0,53.24,0.0,277.0,15645.0,0.0,56.0
